"","Season","Game ID","Game Date","Home Team","Away Team","Event Type","Event Team","X Coord","Y Coord","Event Angle","Event Distance","X Coord 2","Y Coord 2","X Coord 1","Y Coord 1"
"372","2016-17",14689513,"12/3/2016","BOS","CTW","Shot","CTW",67.7556,15.198,35.57949565,26.12094438,67.7556,15.198,67.7556,15.198
"373","2016-17",14689513,"12/3/2016","BOS","CTW","Shot","BOS",-37.8972,-7.0805,7.888340167,51.59098417,-37.8972,-7.0805,37.8972,7.0805
"374","2016-17",14689513,"12/3/2016","BOS","CTW","Shot","CTW",64.251,2.516,5.804785054,24.87656039,64.251,2.516,64.251,2.516
"375","2016-17",14689513,"12/3/2016","BOS","CTW","Shot","CTW",76.7646,1.1475,5.357826894,12.28909148,76.7646,1.1475,76.7646,1.1475
"376","2016-17",14689513,"12/3/2016","BOS","CTW","Shot","BOS",-46.8864,18.6235,23.85599987,46.04769329,-46.8864,18.6235,46.8864,-18.6235
"377","2016-17",14689513,"12/3/2016","BOS","CTW","Shot","BOS",-55.1034,12.801,20.68896825,36.23320428,-55.1034,12.801,55.1034,-12.801
"378","2016-17",14689513,"12/3/2016","BOS","CTW","Shot","CTW",61.8948,-31.416,49.21292389,41.49285388,61.8948,-31.416,61.8948,-31.416
"379","2016-17",14689513,"12/3/2016","BOS","CTW","Shot","BOS",-41.0256,14.1695,16.45479221,50.02317249,-41.0256,14.1695,41.0256,-14.1695
"380","2016-17",14689513,"12/3/2016","BOS","CTW","Goal","BOS",-69.201,9.3755,25.33914709,21.90662916,-69.201,9.3755,69.201,-9.3755
"381","2016-17",14689513,"12/3/2016","BOS","CTW","Shot","CTW",54.45,-2.6265,4.347278527,34.64968979,54.45,-2.6265,54.45,-2.6265
"382","2016-17",14689513,"12/3/2016","BOS","CTW","Goal","BOS",-64.4886,-8.7975,19.74380486,26.04236426,-64.4886,-8.7975,64.4886,8.7975
"383","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-74.9628,6.0435,23.29354936,15.28289489,-74.9628,6.0435,74.9628,-6.0435
"384","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",NA,NA,NA,NA,NA,NA,NA,NA
"385","2016-17",14689517,"12/4/2016","MET","BOS","Goal","BOS",NA,NA,NA,NA,NA,NA,NA,NA
"386","2016-17",14689517,"12/4/2016","MET","BOS","Goal","BOS",NA,NA,NA,NA,NA,NA,NA,NA
"387","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",58.0932,-16.439,28.00803915,35.00672803,58.0932,-16.439,58.0932,-16.439
"388","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",44.0748,-16.0905,19.70559501,47.719784,44.0748,-16.0905,44.0748,-16.0905
"389","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",NA,NA,NA,NA,NA,NA,NA,NA
"390","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-74.5668,13.4215,42.91989607,19.7092345,-74.5668,13.4215,74.5668,-13.4215
"391","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-44.0946,-20.23,24.25168888,49.25188168,-44.0946,-20.23,44.0946,20.23
"392","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",79.3386,-4.4965,24.95768019,10.65650797,79.3386,-4.4965,79.3386,-4.4965
"393","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-74.5668,-6.256,23.43408458,15.73069605,-74.5668,-6.256,74.5668,6.256
"394","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",72.5274,-5.899,19.70294515,17.49699265,72.5274,-5.899,72.5274,-5.899
"395","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",71.7354,-2.04,6.738871874,17.3847063,71.7354,-2.04,71.7354,-2.04
"396","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",45.2826,-6.6045,8.590857621,44.21346495,45.2826,-6.6045,45.2826,-6.6045
"397","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",56.4894,-18.8955,30.16560118,37.60291255,56.4894,-18.8955,56.4894,-18.8955
"398","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-75.7746,-8.7125,33.37570307,15.8372618,-75.7746,-8.7125,75.7746,8.7125
"399","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-57.321,10.9565,19.07845769,33.52020187,-57.321,10.9565,57.321,-10.9565
"400","2016-17",14689517,"12/4/2016","MET","BOS","Goal","MET",NA,NA,NA,NA,NA,NA,NA,NA
"401","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-77.7744,-5.5505,26.31010212,12.52286491,-77.7744,-5.5505,77.7744,5.5505
"402","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-75.3588,7.0975,27.48790606,15.3771533,-75.3588,7.0975,75.3588,-7.0975
"403","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-72.963,8.1515,26.94392665,17.9897838,-72.963,8.1515,72.963,-8.1515
"404","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-74.5668,11.662,38.93814973,18.5558483,-74.5668,11.662,74.5668,-11.662
"405","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",74.5272,-8.7125,31.04757572,16.89288596,74.5272,-8.7125,74.5272,-8.7125
"406","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",59.697,-3.094,6.027326113,29.46588952,59.697,-3.094,59.697,-3.094
"407","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",-73.359,-1.3345,4.876701489,15.69782696,-73.359,-1.3345,73.359,1.3345
"408","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",69.7356,-1.683,4.992867089,19.33777641,69.7356,-1.683,69.7356,-1.683
"409","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",-58.1328,6.0435,11.0778276,31.45326578,-58.1328,6.0435,58.1328,-6.0435
"410","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",-67.7556,-7.6585,19.82397993,22.58267375,-67.7556,-7.6585,67.7556,7.6585
"411","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",-52.1136,13.4215,19.99444256,39.25230143,-52.1136,13.4215,52.1136,-13.4215
"412","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",-64.152,-10.115,22.15001036,26.82790206,-64.152,-10.115,64.152,10.115
"413","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",-56.925,9.554,16.58691965,33.46766411,-56.925,9.554,56.925,-9.554
"414","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",-58.9248,-15.0365,26.56337468,33.6246039,-58.9248,-15.0365,58.9248,15.0365
"415","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",-69.3594,-17.8415,42.25197404,26.53436057,-69.3594,-17.8415,69.3594,17.8415
"416","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",66.924,9.9025,24.15928961,24.19523263,66.924,9.9025,66.924,9.9025
"417","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",52.0938,19.737,28.13734528,41.85232093,52.0938,19.737,52.0938,19.737
"418","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",-74.1708,-10.4635,35.2068365,18.1491048,-74.1708,-10.4635,74.1708,10.4635
"419","2016-17",14689517,"12/4/2016","MET","BOS","Goal","MET",NA,NA,NA,NA,NA,NA,NA,NA
"420","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",68.5278,16.932,39.59322557,26.56696439,68.5278,16.932,68.5278,16.932
"421","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",64.9242,0.068,0.1618265082,24.07589603,64.9242,0.068,64.9242,0.068
"422","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",74.5272,9.2055,32.458613,17.15235174,74.5272,9.2055,74.5272,9.2055
"423","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",33.2442,20.791,20.45018066,59.50609141,33.2442,20.791,33.2442,20.791
"424","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",49.2822,8.5,12.0796437,40.61715939,49.2822,8.5,49.2822,8.5
"425","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",56.0934,17.986,28.66001396,37.50120691,56.0934,17.986,56.0934,17.986
"426","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",53.6976,8.8485,14.07121854,36.39444186,53.6976,8.8485,53.6976,8.8485
"427","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",62.1126,7.446,15.47914971,27.89937624,62.1126,7.446,62.1126,7.446
"428","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-61.3404,22.5505,39.18989819,35.68723192,-61.3404,22.5505,61.3404,-22.5505
"429","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-49.7178,15.1725,21.11873674,42.11052117,-49.7178,15.1725,49.7178,-15.1725
"430","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",54.4896,16.575,25.65450864,38.28443983,54.4896,16.575,54.4896,16.575
"431","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",64.5084,8.1515,18.4089073,25.81250516,64.5084,8.1515,64.5084,8.1515
"432","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-62.5482,9.9025,20.52389792,28.24459647,-62.5482,9.9025,62.5482,-9.9025
"433","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-45.6984,14.824,18.89828106,45.7687616,-45.6984,14.824,45.6984,-14.824
"434","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-68.1516,6.392,17.04523949,21.80627081,-68.1516,6.392,68.1516,-6.392
"435","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-61.7364,8.1515,16.64605448,28.45612126,-61.7364,8.1515,61.7364,-8.1515
"436","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-68.5476,2.533,7.060048685,20.60865728,-68.5476,2.533,68.5476,-2.533
"437","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-42.5106,-17.493,20.62028107,49.67161525,-42.5106,-17.493,42.5106,17.493
"438","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-76.1706,-3.791,16.46204983,13.37778701,-76.1706,-3.791,76.1706,3.791
"439","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-78.1704,2.533,13.16459174,11.12188496,-78.1704,2.533,78.1704,-2.533
"440","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-57.7368,11.3135,19.89413342,33.24729999,-57.7368,11.3135,57.7368,-11.3135
"441","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-42.5106,20.791,24.09515916,50.92671198,-42.5106,20.791,42.5106,-20.791
"442","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-62.5482,19.737,36.72844505,33.00374058,-62.5482,19.737,62.5482,-19.737
"443","2016-17",14689517,"12/4/2016","MET","BOS","Shot","MET",60.1128,13.77,25.48628397,32.00130035,60.1128,13.77,60.1128,13.77
"444","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-58.5288,9.554,17.40839741,31.93388397,-58.5288,9.554,58.5288,-9.554
"445","2016-17",14689517,"12/4/2016","MET","BOS","Shot","BOS",-9.2268,1.122,0.8058047827,79.78109,-9.2268,1.122,9.2268,-1.122
"446","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-60.7068,2.397,4.842534996,28.39455538,-60.7068,2.397,60.7068,-2.397
"447","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",57.4596,10.625,18.61710365,33.2819389,57.4596,10.625,57.4596,10.625
"448","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-71.676,3.0855,10.09879981,17.59662713,-71.676,3.0855,71.676,-3.0855
"449","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-78.3288,4.454,22.65493052,11.56341755,-78.3288,4.454,78.3288,-4.454
"450","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-77.9328,5.1425,24.92247156,12.20361512,-77.9328,5.1425,77.9328,-5.1425
"451","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-79.101,2.7455,15.50142072,10.27268082,-79.101,2.7455,79.101,-2.7455
"452","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",68.409,28.7895,54.42666307,35.39526227,68.409,28.7895,68.409,28.7895
"453","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",71.9334,-0.6885,2.310171024,17.08048207,71.9334,-0.6885,71.9334,-0.6885
"454","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",64.9044,-18.5045,37.52288538,30.38115303,64.9044,-18.5045,64.9044,-18.5045
"455","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",64.9044,-18.5045,37.52288538,30.38115303,64.9044,-18.5045,64.9044,-18.5045
"456","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",66.0726,2.057,5.126735395,23.01949,66.0726,2.057,66.0726,2.057
"457","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",72.3294,12.342,36.51422203,20.74207965,72.3294,12.342,72.3294,12.342
"458","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",41.8176,-0.34,0.4128706436,47.18362502,41.8176,-0.34,41.8176,-0.34
"459","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-74.4084,2.057,8.02419693,14.73587593,-74.4084,2.057,74.4084,-2.057
"460","2016-17",14689574,"1/15/2017","CTW","BOS","Goal","BOS",-78.705,3.0855,16.68392539,10.74743389,-78.705,3.0855,78.705,-3.0855
"461","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",66.4686,19.8815,41.42488512,30.04892724,66.4686,19.8815,66.4686,19.8815
"462","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-52.4898,-22.967,32.17223633,43.13325623,-52.4898,-22.967,52.4898,22.967
"463","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",65.2806,18.853,38.47889253,30.29926642,65.2806,18.853,65.2806,18.853
"464","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",64.1124,18.853,37.14486935,31.22223955,64.1124,18.853,64.1124,18.853
"465","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",67.2408,0.34,0.8952066169,21.76185619,67.2408,0.34,67.2408,0.34
"466","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-52.1136,-39.0745,46.64998357,53.73474719,-52.1136,-39.0745,52.1136,39.0745
"467","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",70.3692,11.6535,32.02583474,21.97523085,70.3692,11.6535,70.3692,11.6535
"468","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-62.271,-23.647,41.49901209,35.68781375,-62.271,-23.647,62.271,23.647
"469","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",80.9424,18.5045,66.46976303,20.18270145,80.9424,18.5045,80.9424,18.5045
"470","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",70.3692,-23.647,51.76642851,30.10460625,70.3692,-23.647,70.3692,-23.647
"471","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",73.1214,-13.3705,40.09889628,20.75813595,73.1214,-13.3705,73.1214,-13.3705
"472","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",71.9334,-6.171,19.87915151,18.14800475,71.9334,-6.171,71.9334,-6.171
"473","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",NA,NA,NA,NA,NA,NA,NA,NA
"474","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",NA,NA,NA,NA,NA,NA,NA,NA
"475","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-66.9834,-19.8815,42.0827677,29.66487347,-66.9834,-19.8815,66.9834,19.8815
"476","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",-63.063,3.4255,7.523513198,26.16222504,-63.063,3.4255,63.063,-3.4255
"477","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",70.3692,17.136,42.60683318,25.31302441,70.3692,17.136,70.3692,17.136
"478","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",68.805,15.079,36.74759239,25.20345742,68.805,15.079,68.805,15.079
"479","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",62.9442,-12.682,25.9533285,28.97823041,62.9442,-12.682,62.9442,-12.682
"480","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",-39.1842,-34.272,34.52697992,60.46638664,-39.1842,-34.272,39.1842,34.272
"481","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",-79.101,-2.397,13.6119189,10.18507781,-79.101,-2.397,79.101,2.397
"482","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",-76.3686,2.397,10.74498157,12.85682212,-76.3686,2.397,76.3686,-2.397
"483","2016-17",14689574,"1/15/2017","CTW","BOS","Goal","BOS",76.2498,4.8025,20.63942271,13.62466903,76.2498,4.8025,76.2498,4.8025
"484","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",79.7742,8.568,42.88285758,12.59071124,79.7742,8.568,79.7742,8.568
"485","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",-70.488,2.057,6.340531448,18.62593335,-70.488,2.057,70.488,-2.057
"486","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",68.805,2.7455,7.741869211,20.38077023,68.805,2.7455,68.805,2.7455
"487","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",71.1612,4.114,12.98654718,18.30704185,71.1612,4.114,71.1612,4.114
"488","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",66.4686,2.7455,6.947365489,22.69805622,66.4686,2.7455,66.4686,2.7455
"489","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",62.5482,12.342,25.01302768,29.18942766,62.5482,12.342,62.5482,12.342
"490","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",-43.5006,28.4495,32.01658788,53.6616199,-43.5006,28.4495,43.5006,-28.4495
"491","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",-58.7664,10.965,19.93449114,32.16056271,-58.7664,10.965,58.7664,-10.965
"492","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",64.5084,5.4825,12.61777616,25.0977345,64.5084,5.4825,64.5084,5.4825
"493","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",45.3222,8.568,11.09842903,44.51023295,45.3222,8.568,45.3222,8.568
"494","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",-54.846,7.8795,12.99112494,35.05113745,-54.846,7.8795,54.846,-7.8795
"495","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",NA,NA,NA,NA,NA,NA,NA,NA
"496","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",52.371,10.965,16.66522718,38.23499531,52.371,10.965,52.371,10.965
"497","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",68.409,10.625,27.29383073,23.17066909,68.409,10.625,68.409,10.625
"498","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-46.629,21.9385,27.37383734,47.71372364,-46.629,21.9385,46.629,-21.9385
"499","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",80.1504,26.0525,71.23823202,27.51450847,80.1504,26.0525,80.1504,26.0525
"500","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",66.4686,3.0855,7.797708875,22.74168631,66.4686,3.0855,66.4686,3.0855
"501","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-45.0648,3.4255,4.45816666,44.06853582,-45.0648,3.4255,45.0648,-3.4255
"502","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-73.2402,8.908,29.47667965,18.10314227,-73.2402,8.908,73.2402,-8.908
"503","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",65.2806,-18.1645,37.44517173,29.87572588,65.2806,-18.1645,65.2806,-18.1645
"504","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-0.8514,-0.6885,0.4475095693,88.15128878,-0.8514,-0.6885,0.8514,0.6885
"505","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-69.7158,-0.34,1.010078037,19.28719704,-69.7158,-0.34,69.7158,0.34
"506","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",63.7164,-28.101,48.02101185,37.80114588,63.7164,-28.101,63.7164,-28.101
"507","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",80.9424,-6.171,37.44708821,10.14919498,80.9424,-6.171,80.9424,-6.171
"508","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",67.6368,6.511,16.94998616,22.33337044,67.6368,6.511,67.6368,6.511
"509","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-71.28,10.965,31.74890408,20.8381771,-71.28,10.965,71.28,-10.965
"510","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","CTW",74.2896,5.8225,21.59407576,15.82078931,74.2896,5.8225,74.2896,5.8225
"511","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-65.7954,7.5395,17.99970613,24.39871967,-65.7954,7.5395,65.7954,-7.5395
"512","2016-17",14689574,"1/15/2017","CTW","BOS","Goal","BOS",-75.9726,2.057,8.972807293,13.18879827,-75.9726,2.057,75.9726,-2.057
"513","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-65.7954,-19.8815,40.58968178,30.55695507,-65.7954,-19.8815,65.7954,19.8815
"514","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-72.0522,13.022,37.53720975,21.37288958,-72.0522,13.022,72.0522,-13.022
"515","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-72.4482,-12.342,36.71038729,20.64672001,-72.4482,-12.342,72.4482,12.342
"516","2016-17",14689574,"1/15/2017","CTW","BOS","Shot","BOS",-77.9328,4.454,21.92234368,11.92983788,-77.9328,4.454,77.9328,-4.454
"517","2016-17",14689574,"1/15/2017","CTW","BOS","Goal","BOS",-75.9726,5.1425,21.54137646,14.00565804,-75.9726,5.1425,75.9726,-5.1425
"518","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",66.4686,17.476,37.79818155,28.51446233,66.4686,17.476,66.4686,17.476
"519","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",82.1106,5.1425,36.73900495,8.597042434,82.1106,5.1425,82.1106,5.1425
"520","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",71.1612,-7.5395,22.91116246,19.3666426,71.1612,-7.5395,71.1612,-7.5395
"521","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",64.1124,0.6885,1.584647992,24.89712164,64.1124,0.6885,64.1124,0.6885
"522","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",-80.2692,-10.625,50.58929004,13.75199962,-80.2692,-10.625,80.2692,10.625
"523","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",-78.3288,-14.399,53.45759605,17.92221277,-78.3288,-14.399,78.3288,14.399
"524","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",NA,NA,NA,NA,NA,NA,NA,NA
"525","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",NA,NA,NA,NA,NA,NA,NA,NA
"526","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",-80.6652,7.5395,42.13188826,11.23890347,-80.6652,7.5395,80.6652,-7.5395
"527","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",60.984,16.1075,29.89628895,32.31637065,60.984,16.1075,60.984,16.1075
"528","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",66.0726,9.9365,23.43141384,24.98799118,66.0726,9.9365,66.0726,9.9365
"529","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",66.0726,15.7675,34.51685837,27.82588232,66.0726,15.7675,66.0726,15.7675
"530","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",-77.9328,1.717,8.818740913,11.19959842,-77.9328,1.717,77.9328,-1.717
"531","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",40.2336,-16.1075,18.27834486,51.35769977,40.2336,-16.1075,40.2336,-16.1075
"532","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",46.1142,21.59,26.72205681,48.01374742,46.1142,21.59,46.1142,21.59
"533","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",40.2336,10.285,11.90934535,49.83917128,40.2336,10.285,40.2336,10.285
"534","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",-44.6688,15.4275,19.18817605,46.93892894,-44.6688,15.4275,44.6688,-15.4275
"535","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",61.7562,26.3925,44.09069414,37.93136822,61.7562,26.3925,61.7562,26.3925
"536","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",-46.629,6.511,8.73610226,42.86834219,-46.629,6.511,46.629,-6.511
"537","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",NA,NA,NA,NA,NA,NA,NA,NA
"538","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",45.3222,18.5045,22.96038953,47.43592239,45.3222,18.5045,45.3222,18.5045
"539","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",46.1142,-0.6885,0.9197626162,42.89132632,46.1142,-0.6885,46.1142,-0.6885
"540","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",75.4578,-1.717,7.22591091,13.65061427,75.4578,-1.717,75.4578,-1.717
"541","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",66.8448,-12.682,29.78752997,25.52814155,66.8448,-12.682,66.8448,-12.682
"542","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",-42.7086,-20.91,24.30887354,50.79489949,-42.7086,-20.91,42.7086,20.91
"543","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",74.2896,10.965,36.7005152,18.34740017,74.2896,10.965,74.2896,10.965
"544","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",33.6006,9.2565,9.485733367,56.16739546,33.6006,9.2565,33.6006,9.2565
"545","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",-83.7936,-4.8025,42.68913508,7.08312129,-83.7936,-4.8025,83.7936,4.8025
"546","2016-17",14689561,"1/21/2017","MET","BOS","Goal","BOS",78.9822,-6.851,34.36754858,12.13641289,78.9822,-6.851,78.9822,-6.851
"547","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",75.8538,23.9955,61.28338136,27.36067606,75.8538,23.9955,75.8538,23.9955
"548","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",-66.1914,-15.7675,34.65596045,27.72807765,-66.1914,-15.7675,66.1914,15.7675
"549","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",64.9044,-19.533,39.02981251,31.01831763,64.9044,-19.533,64.9044,-19.533
"550","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",-40.7484,5.8225,6.88058956,48.60162969,-40.7484,5.8225,40.7484,-5.8225
"551","2016-17",14689561,"1/21/2017","MET","BOS","Shot","MET",75.8538,14.0505,46.90440354,19.24159881,75.8538,14.0505,75.8538,14.0505
"552","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",-80.2692,8.568,44.46080205,12.23264046,-80.2692,8.568,80.2692,-8.568
"553","2016-17",14689561,"1/21/2017","MET","BOS","Shot","BOS",-34.4916,17.476,17.77642893,57.24138578,-34.4916,17.476,34.4916,-17.476
